,index,Core CPI,Unemployment rate,Stock Markets,country,GDP in  US$
55,2012-08-01,104.5936588,8.1,125.4379477,UnitedStates,4064300.0
56,2012-09-01,104.8590097,7.8,128.14627959999999,UnitedStates,4064300.0
57,2012-10-01,105.0843761,7.8,127.7847828,UnitedStates,4089700.0
58,2012-11-01,105.0784693,7.7,123.1606592,UnitedStates,4089700.0
59,2012-12-01,104.97396470000001,7.9,125.52657040000001,UnitedStates,4089700.0
60,2013-01-01,105.23704369999999,8.0,130.0259474,UnitedStates,4142400.0
61,2013-02-01,105.6096253,7.7,133.3876057,UnitedStates,4142400.0
62,2013-03-01,105.89133340000001,7.5,137.6939553,UnitedStates,4142400.0
63,2013-04-01,105.9749371,7.6,140.1545159,UnitedStates,4159500.0
64,2013-05-01,106.0776242,7.5,144.89389330000003,UnitedStates,4159500.0
65,2013-06-01,106.1585017,7.5,143.5910293,UnitedStates,4159500.0
66,2013-07-01,106.22756559999999,7.3,146.9760824,UnitedStates,4212200.0
67,2013-08-01,106.439301,7.2,145.1151401,UnitedStates,4212200.0
68,2013-09-01,106.6773897,7.2,145.8265488,UnitedStates,4212200.0
69,2013-10-01,106.85004950000001,7.2,146.0122986,UnitedStates,4270800.0
70,2013-11-01,106.8868533,6.9,151.5659576,UnitedStates,4270800.0
71,2013-12-01,106.7764419,6.7,153.7141928,UnitedStates,4270800.0
72,2014-01-01,106.94319490000001,6.6,155.12708840000002,UnitedStates,4276200.0
73,2014-02-01,107.2648874,6.7,152.4026799,UnitedStates,4276200.0
74,2014-03-01,107.6456476,6.7,155.74693159999998,UnitedStates,4276200.0
75,2014-04-01,107.91645079999999,6.2,156.61478300000002,UnitedStates,4358200.0
76,2014-05-01,108.15272209999999,6.3,158.2168134,UnitedStates,4358200.0
77,2014-06-01,108.21088119999999,6.1,160.8573806,UnitedStates,4358200.0
78,2014-07-01,108.20224820000001,6.2,162.23744059999999,UnitedStates,4430400.0
79,2014-08-01,108.27403829999999,6.1,160.202248,UnitedStates,4430400.0
80,2014-09-01,108.52166880000001,5.9,163.28662509999998,UnitedStates,4430400.0
81,2014-10-01,108.7815672,5.7,159.5023893,UnitedStates,4462500.0
82,2014-11-01,108.7065965,5.8,168.5472337,UnitedStates,4462500.0
83,2014-12-01,108.49168049999999,5.6,169.5524932,UnitedStates,4462500.0
84,2015-01-01,108.7065965,5.7,167.5280381,UnitedStates,4496100.0
85,2015-02-01,109.08599369999999,5.5,171.378177,UnitedStates,4496100.0
86,2015-03-01,109.53309159999999,5.4,171.2476566,UnitedStates,4496100.0
87,2015-04-01,109.867052,5.4,171.61789299999998,UnitedStates,4554900.0
88,2015-05-01,110.0110866,5.6,173.0904955,UnitedStates,4554900.0
89,2015-06-01,110.11786299999999,5.3,171.2044342,UnitedStates,4554900.0
90,2015-07-01,110.15512120000001,5.2,169.9419063,UnitedStates,4586200.0
91,2015-08-01,110.2528103,5.1,162.93773280000002,UnitedStates,4586200.0
92,2015-09-01,110.5745027,5.0,156.0460594,UnitedStates,4586200.0
93,2015-10-01,110.85893700000001,5.0,164.09030869999998,UnitedStates,4587700.0
94,2015-11-01,110.8998301,5.1,169.2614869,UnitedStates,4587700.0
95,2015-12-01,110.76533719999999,5.0,167.53376809999997,UnitedStates,4587700.0
96,2016-01-01,111.1056587,4.9,155.7146955,UnitedStates,4606100.0
97,2016-02-01,111.62909040000001,4.9,155.66356869999998,UnitedStates,4606100.0
98,2016-03-01,111.9371518,5.0,165.2349727,UnitedStates,4606100.0
99,2016-04-01,112.22522099999999,5.0,170.4131868,UnitedStates,4659300.0
100,2016-05-01,112.4760321,4.8,168.9611546,UnitedStates,4659300.0
101,2016-06-01,112.5896241,4.9,169.5584836,UnitedStates,4659300.0
102,2016-07-01,112.5669057,4.8,175.15777309999999,UnitedStates,4701700.0
103,2016-08-01,112.80953810000001,4.9,176.6285154,UnitedStates,4701700.0
104,2016-09-01,113.01536670000002,5.0,174.4531796,UnitedStates,4701700.0
105,2016-10-01,113.2366439,4.9,173.6619053,UnitedStates,4748000.0
106,2016-11-01,113.2407332,4.7,178.5589398,UnitedStates,4748000.0
107,2016-12-01,113.198477,4.7,188.25308869999998,UnitedStates,4748000.0
108,2017-01-01,113.629672,4.7,190.12229219999998,UnitedStates,4797600.0
109,2017-02-01,114.11130190000002,4.6,195.04999840000002,UnitedStates,4797600.0
110,2017-03-01,114.17809399999999,4.4,198.8596121,UnitedStates,4797600.0
111,2017-04-01,114.3380315,4.4,197.5382385,UnitedStates,4839200.0
112,2017-05-01,114.42572450000002,4.4,199.9459552,UnitedStates,4839200.0
113,2017-06-01,114.5070563,4.3,203.58434240000003,UnitedStates,4839200.0
114,2017-07-01,114.47161559999999,4.3,206.1003354,UnitedStates,4902900.0
115,2017-08-01,114.70970439999999,4.4,209.2788139,UnitedStates,4902900.0
116,2017-09-01,114.9282553,4.2,211.7554753,UnitedStates,4902900.0
117,2017-10-01,115.24494969999999,4.1,219.9954131,UnitedStates,4979700.0
118,2017-11-01,115.17861200000002,4.2,224.97755930000002,UnitedStates,4979700.0
119,2017-12-01,115.2086003,4.1,234.4077216,UnitedStates,4979700.0
120,2018-01-01,115.6993175,4.1,246.427637,UnitedStates,5040800.0
121,2018-02-01,116.2195687,4.1,238.57304930000004,UnitedStates,5040800.0
122,2018-03-01,116.59533090000001,4.0,234.75903140000003,UnitedStates,5040800.0
123,2018-04-01,116.7838936,4.0,232.104544,UnitedStates,5127600.0
124,2018-05-01,116.98563290000001,3.8,234.66698680000002,UnitedStates,5127600.0
125,2018-06-01,117.0892288,4.0,236.74482969999997,UnitedStates,5127600.0
126,2018-07-01,117.1664713,3.8,238.5414022,UnitedStates,5187500.0
127,2018-08-01,117.23235459999998,3.8,244.76566150000002,UnitedStates,5187500.0
128,2018-09-01,117.421826,3.7,250.5212349,UnitedStates,5187500.0
129,2018-10-01,117.7098952,3.8,244.5684878,UnitedStates,5224500.0
130,2018-11-01,117.7289787,3.7,241.2196327,UnitedStates,5224500.0
131,2018-12-01,117.71898259999999,3.9,227.34228259999998,UnitedStates,5224500.0
132,2019-01-01,118.19107079999999,4.0,230.7062599,UnitedStates,5274700.0
133,2019-02-01,118.6418037,3.8,244.5320557,UnitedStates,5274700.0
134,2019-03-01,118.96985719999999,3.8,245.6503011,UnitedStates,5274700.0
135,2019-04-01,119.1952237,3.6,252.1343135,UnitedStates,5335100.0
136,2019-05-01,119.3124506,3.6,245.8620018,UnitedStates,5335100.0
137,2019-06-01,119.5791645,3.7,249.8282232,UnitedStates,5335100.0
138,2019-07-01,119.7559136,3.7,258.70096639999997,UnitedStates,5385600.0
139,2019-08-01,120.02989740000001,3.7,248.8553102,UnitedStates,5385600.0
140,2019-09-01,120.19028929999999,3.5,256.8962813,UnitedStates,5385600.0
141,2019-10-01,120.4342848,3.6,255.3356449,UnitedStates,5432300.0
142,2019-11-01,120.4565488,3.5,265.4610015,UnitedStates,5432300.0
143,2019-12-01,120.3779432,3.5,268.9941063,UnitedStates,5432300.0
144,2020-01-01,120.86366240000001,3.6,275.8031269,UnitedStates,5384900.0
145,2020-02-01,121.43798329999998,3.5,272.36262830000004,UnitedStates,5384900.0
146,2020-03-01,121.45797549999999,4.4,216.18672809999998,UnitedStates,5384900.0
147,2020-04-01,120.90228370000001,14.7,222.4560848,UnitedStates,5384900.0
148,2020-05-01,120.770517,13.3,231.7875675,UnitedStates,5384900.0
149,2020-06-01,120.99906399999999,11.1,248.89393990000002,UnitedStates,5384900.0
150,2020-07-01,120.99906399999999,11.1,251.80617560000002,UnitedStates,5384900.0
